TaxpayerId,FullName,INN,TotalIncome,TotalTransactions,TotalTax
11260,Тарасов Эмилия Робертовна,100000011259,1272537.0,624.3175,74848.734
11261,Никитин Агафья Руслановна,100000011260,1062371.0,552.8763,64419.36
11262,Носов Герман Романовна,100000011261,1027206.75,526.5699,63526.37
11263,Лихачева Мина Леоновна,100000011262,2468832.5,1212.7051,145482.5
11264,Панова Яков Рубеновна,100000011263,2013393.8,984.73376,120698.8
11265,Орлов Марина Юльевич,100000011264,2358027.8,1170.7257,145791.88
11266,Михеев Валерьян Васильевна,100000011265,1847012.0,927.635,106430.625
11267,Филиппова Кондратий Евгеньевна,100000011266,1180754.1,584.78735,68379.586
11268,Тетерин Станислав Игнатович,100000011267,2155247.5,1068.1794,126645.65
11269,Мишина Михаил Августович,100000011268,1145186.0,585.734,70895.484
11270,Матвеева Виссарион Артемьевич,100000011269,1262369.2,638.4939,76320.39
11271,Тихонов Порфирий Измаилович,100000011270,1080615.5,541.36273,64805.91
11272,Третьяков Мартын Архиповна,100000011271,1668495.8,844.3011,95195.555
11273,Суханов Лариса Валерианович,100000011272,935891.44,464.37234,55153.62
11274,Соловьев Савва Владленович,100000011273,898475.75,445.93408,52999.27
11275,Кудрявцева Стоян Кузьминична,100000011274,936157.8,479.2506,57960.54
11276,Мишина Прокл Александровна,100000011275,1394139.9,688.9606,84698.1
11277,Копылова Авдей Харитонович,100000011276,826071.5,411.28223,49338.324
11278,Егоров Эмилия Фролович,100000011277,2029998.0,1000.0238,130003.984
11279,Полякова Синклитикия Антонович,100000011278,2017815.0,990.06134,122787.38
11280,Панова Зосима Фролович,100000011279,1501416.2,755.31586,91417.57
11281,Цветков Павел Борисович,100000011280,2376338.5,1182.5436,139511.64
11282,Красильников Алексей Афанасьевна,100000011281,2005644.6,1014.4988,118625.07
11283,Маслова Соломон Брониславович,100000011282,1565375.9,773.31464,95465.24
11284,Савина Яков Харитонович,100000011283,1570309.8,790.14923,93800.89
11285,Турова Герман Васильевич,100000011284,1061499.8,551.0015,64474.266
11286,Корнилова Егор Кузьминична,100000011285,1699098.8,844.8255,95942.836
11287,Рябова Светлана Валентиновна,100000011286,1194407.8,611.8052,71395.08
11288,Калинина Нестор Димитриевич,100000011287,2125248.2,1059.4854,126144.54
11289,Силин Селиверст Степановна,100000011288,1354760.2,647.2203,75945.65
11290,Журавлев Терентий Герасимович,100000011289,1175844.1,554.3438,64780.258
11291,Лыткин Мартьян Давыдович,100000011290,1365852.9,687.0105,81229.24
11292,Федоров Прохор Федосеевич,100000011291,1186818.9,623.8644,70792.484
11293,Баранова Вацлав Абрамович,100000011292,1207810.9,615.7647,73555.9
11294,Громов Конон Аркадьевна,100000011293,955531.7,498.41235,57877.844
11295,Новиков Евгения Наумовна,100000011294,854236.5,444.1938,51779.69
11296,Панова Ульян Иосифович,100000011295,1296532.9,632.0133,79442.04
11297,Капустина Милован Фролович,100000011296,1842444.9,903.3541,108356.32
11298,Симонова Сидор Александрович,100000011297,891708.44,453.6033,54889.38
11299,Новиков Давыд Захаровна,100000011298,1415254.5,734.1929,84102.0
11300,Копылов Глафира Ерофеевич,100000011299,1718903.8,866.8612,103273.88
11301,Колесников Татьяна Венедиктович,100000011300,1421598.0,697.41345,85733.195
11302,Котов Николай Гаврилович,100000011301,1768304.5,881.10547,103328.61
11303,Большаков Виталий Тимурович,100000011302,1061499.8,551.0015,64474.266
11304,Григорьева Андрей Тимофеевна,100000011303,1341145.4,678.1213,79799.62
11305,Комиссаров Эраст Кузьминична,100000011304,1145186.0,585.734,70895.484
11306,Хохлова Наум Афанасьевна,100000011305,1270218.5,633.65594,74396.414
11307,Крюков Ратибор Дорофеевич,100000011306,1080447.0,538.4372,64403.03
11308,Евсеев Галина Харитонович,100000011307,928073.44,467.5625,54795.33
11309,Волков Никита Феликсовна,100000011308,948085.6,477.47205,58550.688
11310,Доронин Елена Леонидовна,100000011309,958771.5,476.7635,55093.11
11311,Кулаков Артемий Феодосьевич,100000011310,806568.4,411.46698,49696.97
11312,Белоусова Зоя Валерианович,100000011311,922981.7,465.11438,54871.4
11313,Емельянов Флорентин Иосифович,100000011312,1035749.6,533.7383,64863.582
11314,Аксенова Пелагея Викторович,100000011313,1967131.8,965.9377,114765.8
11315,Борисов Любим Антонович,100000011314,2015670.6,1005.1064,114970.05
11316,Горшкова Виктор Устинович,100000011315,1061499.8,551.0015,64419.36
11317,Авдеева Лаврентий Юльевна,100000011316,1415254.5,734.1929,84102.0
11318,Калинин Никанор Артёмович,100000011317,1158296.2,581.4585,68540.33
11319,Кузнецов Самуил Августович,100000011318,2170221.0,1082.3105,127670.45
11320,Кудряшов Евстафий Иосифович,100000011319,1570309.8,789.9153,93800.89
11321,Тарасов Анна Александровна,100000011320,891708.44,453.6033,54944.285
11322,Наумова Исидор Станиславовна,100000011321,1511924.6,759.8395,87714.55
11323,Веселов Кондрат Гордеевич,100000011322,1194407.8,611.8052,71395.08
11324,Котова Пелагея Макаровна,100000011323,2103997.8,1045.3658,132252.61
11325,Цветков Якуб Антоновна,100000011324,1581569.0,803.1969,93643.07
11326,Симонова Ефрем Вадимовна,100000011325,1042208.7,527.45056,64196.676
11327,Егоров Константин Аскольдовна,100000011326,1820165.4,898.46295,110609.47
11328,Гурьева Кузьма Юлианович,100000011327,1396567.1,718.5386,82631.64
11329,Титов Ефим Адрианович,100000011328,1373327.4,696.65186,83225.65
11330,Лебедев Ладислав Борисович,100000011329,1232171.4,596.80585,72868.89
11331,Овчинникова Парамон Валериевна,100000011330,1477743.5,721.84155,87788.27
11332,Носкова Афиноген Эдуардовна,100000011331,1562728.0,753.9504,89794.73
11333,Новиков Лука Давыдович,100000011332,1031984.1,521.82416,61098.86
11334,Тарасов Гедеон Бориславович,100000011333,1061499.8,551.0015,64419.36
11335,Зиновьев Аскольд Матвеевич,100000011334,2143114.0,1047.2268,125333.72
11336,Селиверстов Маргарита Иосифович,100000011335,1189177.6,619.4624,72649.48
11337,Хохлова Любовь Аркадьевна,100000011336,1390085.8,687.55853,81476.59
11338,Носов Ия Ермолаевич,100000011337,1180754.1,584.78735,68324.67
11339,Константинов Любовь Тимуровна,100000011338,1712611.0,840.31537,109279.734
11340,Емельянов Игнатий Кирилловна,100000011339,2604439.2,1268.9973,156264.4
11341,Мишина Юрий Игнатович,100000011340,1719375.2,860.64746,101565.28
11342,Абрамов Леонид Аркадьевна,100000011341,2353987.0,1164.286,148216.72
11343,Королев Вадим Ааронович,100000011342,1669394.0,861.2219,94874.625
11344,Кулагин Аггей Эльдаровна,100000011343,1825318.8,897.56555,111274.87
11345,Фролов Синклитикия Елизарович,100000011344,1017114.44,505.46365,59171.375
11346,Сазонова Сигизмунд Федосеевич,100000011345,948180.6,476.06577,56089.438
11347,Михеев Татьяна Витальевич,100000011346,806568.4,411.46698,49696.97
11348,Иванова Силантий Эльдаровна,100000011347,1594876.5,812.3189,92816.32
11349,Кабанова Фотий Тарасовна,100000011348,849376.5,416.1892,50686.492
11350,Якушев Виталий Жоресович,100000011349,1117592.8,552.42993,66822.805
11351,Фокин Иосиф Афанасьевна,100000011350,891889.4,455.1693,54889.38
11352,Муравьев Любим Петровна,100000011351,1061499.8,551.0015,64419.36
11353,Жданова Венедикт Викентьевич,100000011352,2040292.9,1021.98193,121293.39
11354,Андреева Ульяна Артемьевич,100000011353,1192909.6,587.23267,72748.34
11355,Щукина Прохор Эдгарович,100000011354,1545272.4,766.56775,88868.59
11356,Прохоров Валерьян Венедиктович,100000011355,1729449.4,860.5001,100974.19
11357,Абрамов Христофор Марсович,100000011356,1031030.2,519.9494,61153.77
11358,Жданова Феоктист Эдуардович,100000011357,1492255.0,757.39233,88943.78
11359,Петрова Валерьян Измаилович,100000011358,1145186.0,585.734,70895.484
11360,Владимиров Исидор Витальевич,100000011359,2123988.0,1061.4668,126144.54
